"time","Pack Voltage"
"2003.935","292.6"
"2004.448","292.9"
"2029.072","292.9"
"2029.585","292.6"
"2030.098","292.9"
"2034.202","292.9"
"2034.715","292.6"
"2035.228","292.9"
"2062.417","292.9"
"2062.93","292.6"
"2063.443","292.9"
"2065.495","292.9"
"2066.008","292.6"
"2066.521","292.6"
"2067.034","292.9"
"2069.599","292.9"
"2070.112","292.6"
"2070.625","292.9"
"2071.138","292.6"
"2071.651","292.9"
"2072.164","292.6"
"2072.677","292.9"
"2073.19","292.6"
"2073.703","292.9"
"2078.833","292.9"
"2079.346","292.6"
"2079.859","292.9"
"2080.885","292.9"
"2081.398","292.6"
"2081.911","292.9"
"2094.736","292.9"
"2095.249","292.6"
"2095.762","292.9"
"2104.996","292.9"
"2105.509","292.6"
"2106.022","292.9"
"2128.081","292.9"
"2128.594","292.6"
"2129.107","292.9"
"2178.355","292.9"
"2178.868","292.6"
"2179.381","292.9"
"2209.135","292.9"
"2209.648","292.6"
"2210.161","292.9"
"2223.499","292.9"
"2224.012","292.6"
"2224.525","292.9"
"2253.766","292.9"
"2254.279","292.6"
"2254.792","292.9"
"2270.695","292.9"
"2271.208","292.6"
"2271.721","292.9"
"2347.132","292.9"
"2347.645","292.6"
"2348.158","292.9"
"2481.025","292.9"
"2481.538","292.6"
"2482.051","292.9"
"2710.336","292.9"
"2710.849","292.6"
"2711.362","292.9"
"2727.265","292.9"
"2727.778","295.1"
"2728.291","295.1"
"2728.804","295.3"
"2730.343","295.3"
"2730.856","295.5"
"2734.96","295.5"
"2735.473","295.8"
"2737.525","295.8"
"2738.038","296"
"2743.168","296"
"2743.681","296.2"
"2747.785","296.2"
"2748.298","296.4"
"2748.811","296.2"
"2749.324","296.4"
"2756.506","296.4"
"2757.019","296.6"
"2761.636","296.6"
"2762.149","296.8"
"2762.662","296.8"
"2763.175","296.6"
"2763.688","296.8"
"2772.409","296.8"
"2772.922","297.1"
"2781.13","297.1"
"2781.643","297.3"
"2782.156","297.3"
"2782.669","297.1"
"2783.182","297.1"
"2783.695","297.3"
"2784.208","297.3"
"2784.721","297.1"
"2785.234","297.3"
"2798.572","297.3"
"2799.085","297.5"
"2799.598","297.3"
"2800.111","297.5"
"2800.624","297.3"
"2801.137","297.5"
"2805.754","297.5"
"2806.267","297.7"
"2806.78","297.5"
"2807.293","297.7"
"2819.092","297.7"
"2819.605","298"
"2820.118","297.7"
"2820.631","298"
"2821.144","297.7"
"2821.657","298"
"2822.17","298"
"2822.683","297.7"
"2823.196","298"
"2828.326","298"
"2828.839","298.2"
"2829.352","298"
"2830.378","298"
"2830.891","298.2"
"2831.404","298"
"2831.917","298"
"2832.43","298.2"
"2834.482","298.2"
"2834.995","298"
"2835.508","298"
"2836.021","298.2"
"2849.359","298.2"
"2849.872","298.4"
"2850.898","298.4"
"2851.411","298.2"
"2851.924","298.4"
"2852.437","298.4"
"2852.95","298.2"
"2853.976","298.2"
"2854.489","298.4"
"2864.236","298.4"
"2864.749","298.6"
"2865.262","298.4"
"2865.775","298.6"
"2880.652","298.6"
"2881.165","298.8"
"2882.704","298.8"
"2883.217","298.6"
"2883.73","298.8"
"2892.964","298.8"
"2893.477","299.1"
"2893.99","298.8"
"2896.555","298.8"
"2897.068","299.1"
"2897.581","298.8"
"2898.094","299.1"
"2899.12","299.1"
"2899.633","298.8"
"2900.146","298.8"
"2900.659","299.1"
"2915.536","299.1"
"2916.049","299.3"
"2916.562","299.1"
"2917.588","299.1"
"2918.101","299.3"
"2918.614","299.1"
"2920.666","299.1"
"2921.179","299.3"
"2930.413","299.3"
"2930.926","299.5"
"2931.439","299.3"
"2932.465","299.3"
"2932.978","299.5"
"2933.491","299.5"
"2934.004","299.3"
"2934.517","299.3"
"2935.03","299.5"
"2935.543","299.5"
"2936.056","299.3"
"2936.569","299.5"
"2949.907","299.5"
"2950.42","299.7"
"2950.933","299.5"
"2951.446","299.7"
"2951.959","299.5"
"2952.472","299.7"
"2953.498","299.7"
"2954.011","299.5"
"2954.524","299.7"
"2955.037","299.7"
"2955.55","299.5"
"2956.063","299.7"
"2958.115","299.7"
"2958.628","299.5"
"2959.141","299.7"
"2968.375","299.7"
"2968.888","300"
"2969.401","299.7"
"2969.914","300"
"2970.427","299.7"
"2970.94","300"
"2975.557","300"
"2976.07","299.7"
"2976.583","300"
"2990.947","300"
"2991.46","300.1"
"2991.973","300"
"2994.025","300"
"2994.538","300.1"
"2995.051","300.1"
"2995.564","300"
"2996.077","300"
"2996.59","300.1"
"2997.103","300.1"
"2997.616","300"
"2998.129","300.1"
"3005.311","300.1"
"3005.824","300.4"
"3006.337","300.1"
"3006.85","300.4"
"3007.363","300.1"
"3009.415","300.1"
"3009.928","300.4"
"3010.441","300.4"
"3010.954","300.1"
"3011.467","300.4"
"3013.006","300.4"
"3013.519","300.1"
"3014.032","300.4"
"3015.571","300.4"
"3016.084","300.1"
"3016.597","300.4"
"3030.448","300.4"
"3030.961","300.6"
"3031.474","300.6"
"3031.987","300.4"
"3034.039","300.4"
"3034.552","300.6"
"3049.429","300.6"
"3049.942","300.8"
"3050.455","300.6"
"3050.968","300.6"
"3051.481","300.8"
"3055.072","300.8"
"3055.585","300.6"
"3056.098","300.8"
"3057.124","300.8"
"3057.637","300.6"
"3058.15","300.8"
"3079.183","300.8"
"3079.696","301"
"3080.209","300.8"
"3081.235","300.8"
"3081.748","301"
"3083.287","301"
"3083.8","300.8"
"3084.313","301"
"3086.365","301"
"3086.878","300.8"
"3087.391","301"
"3090.469","301"
"3090.982","301.3"
"3091.495","301"
"3093.034","301"
"3093.547","301.3"
"3094.06","301"
"3095.599","301"
"3096.112","301.3"
"3096.625","301.3"
"3097.138","301"
"3098.677","301"
"3099.19","301.3"
"3116.119","301.3"
"3116.632","301.5"
"3117.145","301.3"
"3120.736","301.3"
"3121.249","301.5"
"3121.762","301.3"
"3124.327","301.3"
"3124.84","301.5"
"3125.353","301.5"
"3125.866","301.3"
"3126.892","301.3"
"3127.405","301.5"
"3128.431","301.5"
"3128.944","301.3"
"3129.457","301.5"
"3143.308","301.5"
"3143.821","301.7"
"3144.334","301.5"
"3144.847","301.7"
"3145.36","301.5"
"3145.873","301.7"
"3146.386","301.7"
"3146.899","301.5"
"3147.412","301.7"
"3149.464","301.7"
"3149.977","301.5"
"3150.49","301.7"
"3151.516","301.7"
"3152.029","301.5"
"3152.542","301.7"
"3175.627","301.7"
"3176.14","301.9"
"3177.679","301.9"
"3178.192","301.7"
"3178.705","301.9"
"3180.244","301.9"
"3180.757","301.7"
"3181.27","301.9"
"3189.991","301.9"
"3190.504","302.1"
"3191.017","302.1"
"3191.53","301.9"
"3192.556","301.9"
"3193.069","302.1"
"3193.582","301.9"
"3194.095","301.9"
"3194.608","302.1"
"3195.121","302.1"
"3195.634","301.9"
"3196.147","301.9"
"3196.66","302.1"
"3197.173","301.9"
"3197.686","302.1"
"3198.199","301.9"
"3198.712","301.9"
"3199.225","302.1"
"3199.738","301.9"
"3200.251","302.1"
"3200.764","302.1"
"3201.277","301.9"
"3201.79","301.9"
"3202.303","302.1"
"3204.355","302.1"
"3204.868","301.9"
"3205.381","302.1"
"3206.407","302.1"
"3206.92","301.9"
"3207.433","302.1"
"3225.388","302.1"
"3225.901","302.4"
"3226.414","302.4"
"3226.927","302.1"
"3227.44","302.1"
"3227.953","302.4"
"3228.466","302.1"
"3229.492","302.1"
"3230.005","302.4"
"3231.031","302.4"
"3231.544","302.1"
"3232.057","302.4"
"3238.213","302.4"
"3238.726","302.1"
"3239.239","302.4"
"3250.012","302.4"
"3250.525","302.6"
"3251.038","302.6"
"3251.551","302.4"
"3252.064","302.4"
"3252.577","302.6"
"3253.09","302.4"
"3255.142","302.4"
"3255.655","302.6"
"3257.194","302.6"
"3257.707","302.4"
"3258.22","302.6"
"3258.733","302.6"
"3259.246","302.4"
"3259.759","302.6"
"3285.922","302.6"
"3286.435","302.8"
"3286.948","302.6"
"3287.974","302.6"
"3288.487","302.8"
"3289","302.6"
"3289.513","302.8"
"3290.026","302.6"
"3290.539","302.8"
"3291.052","302.6"
"3291.565","302.8"
"3292.591","302.8"
"3293.104","302.6"
"3293.617","302.6"
"3294.13","302.8"
"3294.643","302.6"
"3295.156","302.8"
"3295.669","302.6"
"3296.695","302.6"
"3297.208","302.8"
"3299.26","302.8"
"3299.773","302.6"
"3300.286","302.8"
"3300.799","302.6"
"3301.312","302.8"
"3306.442","302.8"
"3306.955","303"
"3307.468","302.8"
"3307.981","303"
"3308.494","302.8"
"3314.65","302.8"
"3315.163","303"
"3315.676","302.8"
"3316.189","303"
"3316.702","302.8"
"3317.728","302.8"
"3318.241","303"
"3318.754","302.8"
"3320.806","302.8"
"3321.319","303"
"3348.508","303"
"3349.021","303.3"
"3350.56","303.3"
"3351.073","303"
"3351.586","303"
"3352.099","303.3"
"3352.612","303"
"3353.125","303"
"3353.638","303.3"
"3354.664","303.3"
"3355.177","303"
"3355.69","303.3"
"3356.203","303"
"3356.716","303.3"
"3358.255","303.3"
"3358.768","303"
"3359.281","303.3"
"3368.002","303.3"
"3368.515","303"
"3369.028","303.3"
"3373.132","303.3"
"3373.645","303.5"
"3374.158","303.3"
"3379.288","303.3"
"3379.801","303.5"
"3380.314","303.3"
"3380.827","303.3"
"3381.34","303.5"
"3381.853","303.3"
"3382.366","303.5"
"3382.879","303.3"
"3383.392","303.3"
"3383.905","303.5"
"3384.418","303.5"
"3384.931","303.3"
"3385.444","303.5"
"3388.009","303.5"
"3388.522","303.3"
"3389.035","303.5"
"3389.548","303.5"
"3390.061","303.3"
"3390.574","303.5"
"3391.087","303.3"
"3391.6","303.5"
"3417.25","303.5"
"3417.763","303.7"
"3418.276","303.5"
"3418.789","303.7"
"3419.302","303.7"
"3419.815","303.5"
"3420.841","303.5"
"3421.354","303.7"
"3421.867","303.5"
"3422.38","303.5"
"3422.893","303.7"
"3423.406","303.5"
"3423.919","303.7"
"3424.432","303.5"
"3425.458","303.5"
"3425.971","303.7"
"3427.51","303.7"
"3428.023","303.5"
"3428.536","303.7"
"3430.075","303.7"
"3430.588","303.5"
"3431.101","303.7"
"3439.309","303.7"
"3439.822","303.9"
"3440.335","303.7"
"3441.874","303.7"
"3442.387","303.9"
"3442.9","303.7"
"3448.543","303.7"
"3449.056","303.9"
"3449.569","303.9"
"3450.082","303.7"
"3453.149","303.7"
"3453.662","303.9"
"3454.175","303.7"
"3454.688","303.9"
"3455.201","303.7"
"3455.714","303.9"
"3456.227","303.9"
"3456.74","303.7"
"3457.253","303.7"
"3457.766","303.9"
"3484.955","303.9"
"3485.468","304.1"
"3485.981","303.9"
"3487.52","303.9"
"3488.033","304.1"
"3488.546","303.9"
"3489.059","303.9"
"3489.572","304.1"
"3490.085","303.9"
"3492.137","303.9"
"3492.65","304.1"
"3493.163","303.9"
"3494.189","303.9"
"3494.702","304.1"
"3495.215","303.9"
"3495.728","303.9"
"3496.241","304.1"
"3496.754","303.9"
"3497.267","304.1"
"3497.78","303.9"
"3498.293","303.9"
"3498.806","304.1"
"3499.319","303.9"
"3499.832","304.1"
"3505.988","304.1"
"3506.501","303.9"
"3507.014","304.1"
"3524.456","304.1"
"3524.969","304.3"
"3525.482","304.1"
"3526.508","304.1"
"3527.021","304.3"
"3527.534","304.1"
"3528.047","304.3"
"3528.56","304.1"
"3530.099","304.1"
"3530.612","304.3"
"3531.638","304.3"
"3532.151","304.1"
"3534.716","304.1"
"3535.229","304.3"
"3535.742","304.3"
"3536.255","304.1"
"3536.768","304.3"
"3537.281","304.1"
"3537.794","304.3"
"3538.307","304.1"
"3538.82","304.1"
"3539.333","304.3"
"3540.872","304.3"
"3541.385","304.1"
"3541.898","304.3"
"3542.411","304.1"
"3542.924","304.3"
"3586.016","304.3"
"3586.529","304.6"
"3587.042","304.3"
"3587.555","304.6"
"3588.068","304.6"
"3588.581","304.3"
"3589.094","304.6"
"3589.607","304.6"
"3590.12","304.3"
"3590.633","304.3"
"3591.146","304.6"
"3591.659","304.3"
"3594.737","304.3"
"3595.25","304.6"
"3595.763","304.3"
"3596.276","304.6"
"3598.328","304.6"
"3598.841","304.3"
"3599.354","304.6"
"3599.867","304.3"
"3600.38","304.3"
"3600.893","304.6"
"3601.406","304.3"
"3601.919","304.6"
"3602.432","304.3"
"3602.945","304.3"
"3603.458","304.6"
"3603.971","304.6"
"3604.484","304.3"
"3604.997","304.3"
"3605.51","304.6"
"3610.64","304.6"
"3611.153","304.8"
"3611.666","304.6"
"3616.293","304.6"
"3616.806","304.8"
"3618.858","304.8"
"3619.371","304.6"
"3620.397","304.6"
"3620.91","304.8"
"3621.423","304.6"
"3621.936","304.8"
"3623.475","304.8"
"3623.988","304.6"
"3624.501","304.6"
"3625.014","304.8"
"3625.527","304.6"
"3626.04","304.8"
"3626.553","304.6"
"3627.066","304.8"
"3659.391","304.8"
"3659.904","305"
"3660.417","304.8"
"3660.93","305"
"3661.443","304.8"
"3664.008","304.8"
"3664.521","305"
"3665.034","304.8"
"3665.547","304.8"
"3666.06","305"
"3666.573","305"
"3667.086","304.8"
"3667.599","305"
"3672.216","305"
"3672.729","304.8"
"3673.242","304.8"
"3673.755","305"
"3675.807","305"
"3676.32","304.8"
"3676.833","305"
"3678.885","305"
"3679.398","304.8"
"3679.911","305"
"3680.424","304.8"
"3680.937","305"
"3704.022","305"
"3704.535","305.2"
"3705.048","305"
"3706.074","305"
"3706.587","305.2"
"3707.1","305"
"3707.613","305.2"
"3709.152","305.2"
"3709.665","305"
"3711.204","305"
"3711.717","305.2"
"3712.23","305"
"3712.743","305.2"
"3713.769","305.2"
"3714.282","305"
"3715.821","305"
"3716.334","305.2"
"3716.847","305.2"
"3717.36","305"
"3717.873","305.2"
"3755.835","305.2"
"3756.348","305.5"
"3756.861","305.5"
"3757.374","305.2"
"3757.887","305.2"
"3758.4","305.5"
"3758.913","305.2"
"3759.426","305.5"
"3759.939","305.2"
"3760.452","305.5"
"3760.965","305.5"
"3761.478","305.2"
"3761.991","305.5"
"3762.504","305.2"
"3763.018","305.5"
"3763.531","305.2"
"3764.044","305.5"
"3764.557","305.2"
"3765.07","305.5"
"3767.635","305.5"
"3768.148","305.2"
"3768.661","305.5"
"3769.174","305.2"
"3769.687","305.5"
"3787.642","305.5"
"3788.155","305.6"
"3788.668","305.5"
"3796.363","305.5"
"3796.876","305.6"
"3797.389","305.5"
"3797.902","305.6"
"3798.415","305.6"
"3798.928","305.5"
"3799.441","305.6"
"3799.954","305.5"
"3800.467","305.6"
"3801.493","305.6"
"3802.006","305.5"
"3802.519","305.6"
"3804.058","305.6"
"3804.571","305.5"
"3805.084","305.6"
"3807.649","305.6"
"3808.162","305.5"
"3808.675","305.6"
"3811.753","305.6"
"3812.266","305.5"
"3812.779","305.6"
"3842.02","305.6"
"3842.533","305.9"
"3843.046","305.6"
"3847.15","305.6"
"3847.663","305.9"
"3848.176","305.6"
"3848.689","305.9"
"3849.202","305.6"
"3849.715","305.9"
"3851.254","305.9"
"3851.767","305.6"
"3852.28","305.9"
"3853.306","305.9"
"3853.819","305.6"
"3854.332","305.6"
"3854.845","305.9"
"3855.358","305.6"
"3855.871","305.9"
"3857.41","305.9"
"3857.923","305.6"
"3858.436","305.9"
"3858.949","305.9"
"3859.462","305.6"
"3859.975","305.6"
"3860.488","305.9"
"3861.001","305.6"
"3861.514","305.9"
"3863.053","305.9"
"3863.566","305.6"
"3864.079","305.9"
"3888.19","305.9"
"3888.703","306.1"
"3889.216","305.9"
"3889.729","305.9"
"3890.242","306.1"
"3890.755","305.9"
"3891.781","305.9"
"3892.294","306.1"
"3892.807","305.9"
"3893.833","305.9"
"3894.346","306.1"
"3896.398","306.1"
"3896.911","305.9"
"3897.424","306.1"
"3898.963","306.1"
"3899.476","305.9"
"3899.989","306.1"
"3901.528","306.1"
"3902.041","305.9"
"3903.067","305.9"
"3903.58","306.1"
"3904.606","306.1"
"3905.119","305.9"
"3905.632","306.1"
"3907.684","306.1"
"3908.197","305.9"
"3908.71","306.1"
"3946.159","306.1"
"3946.672","306.3"
"3947.185","306.3"
"3947.698","306.1"
"3950.263","306.1"
"3950.776","306.3"
"3951.289","306.1"
"3953.341","306.1"
"3953.858","306.3"
"3954.371","306.1"
"3955.91","306.1"
"3956.423","306.3"
"3956.936","306.1"
"3957.449","306.3"
"3957.962","306.3"
"3958.475","306.1"
"3958.988","306.3"
"3959.501","306.3"
"3960.014","306.1"
"3960.527","306.3"
"3961.04","306.1"
"3961.553","306.1"
"3962.066","306.3"
"3964.631","306.3"
"3965.144","306.1"
"3965.657","306.3"
"3978.482","306.3"
"3978.995","306.6"
"3979.508","306.3"
"3980.021","306.3"
"3980.534","306.6"
"3981.047","306.6"
"3981.56","306.3"
"3982.073","306.3"
"3982.586","306.6"
"3983.099","306.3"
"3985.151","306.3"
"3985.664","306.6"
"3986.177","306.3"
"3988.742","306.3"
"3989.255","306.6"
"3989.768","306.6"
"3990.281","306.3"
"3990.794","306.6"
"3991.307","306.3"
"3991.82","306.3"
"3992.333","306.6"
"3992.846","306.6"
"3993.359","306.3"
"3993.872","306.6"
"3994.385","306.3"
"3994.898","306.6"
"3995.924","306.6"
"3996.437","306.3"
"3996.95","306.3"
"3997.463","306.6"
"3998.489","306.6"
"3999.002","306.3"
"3999.515","306.6"
"4000.028","306.3"
"4000.541","306.6"
"4001.054","306.6"
"4001.567","306.3"
"4003.106","306.3"
"4003.619","306.6"
"4035.425","306.6"
"4035.938","306.8"
"4036.451","306.6"
"4036.964","306.6"
"4037.477","306.8"
"4037.99","306.6"
"4041.068","306.6"
"4041.581","306.8"
"4042.094","306.8"
"4042.607","306.6"
"4043.12","306.8"
"4043.633","306.8"
"4044.146","306.6"
"4046.198","306.6"
"4046.711","306.8"
"4047.224","306.6"
"4047.737","306.8"
"4048.25","306.6"
"4048.763","306.6"
"4049.276","306.8"
"4050.302","306.8"
"4050.815","306.6"
"4051.328","306.8"
"4052.867","306.8"
"4053.38","306.6"
"4053.893","306.8"
"4079.03","306.8"
"4079.543","307"
"4080.056","306.8"
"4086.212","306.8"
"4086.725","307"
"4087.238","306.8"
"4087.751","306.8"
"4088.264","307"
"4088.777","306.8"
"4089.29","306.8"
"4089.803","307"
"4090.829","307"
"4091.342","306.8"
"4091.855","307"
"4092.881","307"
"4093.394","306.8"
"4094.42","306.8"
"4094.933","307"
"4097.498","307"
"4098.011","306.8"
"4098.524","307"
"4100.576","307"
"4101.089","306.8"
"4101.602","306.8"
"4102.115","307"
"4103.654","307"
"4104.167","306.8"
"4104.68","307"
"4139.564","307"
"4140.077","307.2"
"4140.59","307"
"4144.181","307"
"4144.694","307.2"
"4145.207","307"
"4147.259","307"
"4147.772","307.2"
"4148.285","307"
"4148.798","307.2"
"4149.311","307"
"4149.824","307.2"
"4151.363","307.2"
"4151.876","307"
"4153.928","307"
"4154.441","307.2"
"4154.954","307.2"
"4155.467","307"
"4155.98","307.2"
"4157.006","307.2"
"4157.519","307"
"4158.032","307.2"
"4179.065","307.2"
"4179.578","307.5"
"4180.091","307.2"
"4180.604","307.2"
"4181.117","307.5"
"4181.63","307.2"
"4184.708","307.2"
"4185.221","307.5"
"4185.734","307.2"
"4186.247","307.5"
"4186.76","307.2"
"4187.273","307.5"
"4187.786","307.5"
"4188.299","307.2"
"4188.812","307.2"
"4189.325","307.5"
"4189.838","307.2"
"4190.351","307.5"
"4190.864","307.2"
"4191.377","307.5"
"4191.89","307.2"
"4192.916","307.2"
"4193.429","307.5"
"4195.994","307.5"
"4196.507","307.2"
"4197.02","307.5"
"4201.124","307.5"
"4201.637","307.2"
"4202.15","307.5"
"4203.689","307.5"
"4204.202","307.2"
"4204.715","307.5"
"4234.982","307.5"
"4235.495","307.6"
"4236.008","307.5"
"4236.521","307.5"
"4237.034","307.6"
"4237.547","307.5"
"4239.086","307.5"
"4239.599","307.6"
"4240.112","307.5"
"4240.625","307.5"
"4241.138","307.6"
"4241.651","307.5"
"4242.164","307.5"
"4242.677","307.6"
"4243.19","307.5"
"4244.216","307.5"
"4244.729","307.6"
"4245.242","307.6"
"4245.755","307.5"
"4246.268","307.6"
"4246.781","307.5"
"4248.32","307.5"
"4248.833","307.6"
"4249.859","307.6"
"4250.372","307.5"
"4250.885","307.6"
"4266.275","307.6"
"4266.788","307.9"
"4267.301","307.6"
"4276.022","307.6"
"4276.535","307.9"
"4277.048","307.6"
"4280.126","307.6"
"4280.639","307.9"
"4281.152","307.6"
"4281.665","307.9"
"4282.178","307.6"
"4283.204","307.6"
"4283.717","307.9"
"4285.256","307.9"
"4285.769","307.6"
"4286.282","307.9"
"4287.308","307.9"
"4287.821","307.6"
"4288.334","307.9"
"4289.36","307.9"
"4289.873","307.6"
"4290.386","307.9"
"4292.438","307.9"
"4292.951","307.6"
"4293.464","307.9"
"4295.003","307.9"
"4295.516","307.6"
"4296.029","307.9"
"4330.4","307.9"
"4330.913","308.1"
"4331.426","307.9"
"4343.738","307.9"
"4344.251","308.1"
"4344.764","307.9"
"4345.277","307.9"
"4345.79","308.1"
"4346.303","307.9"
"4347.329","307.9"
"4347.842","308.1"
"4348.355","307.9"
"4348.868","308.1"
"4349.381","308.1"
"4349.894","307.9"
"4350.407","308.1"
"4350.92","308.1"
"4351.433","307.9"
"4351.946","308.1"
"4352.459","308.1"
"4352.972","307.9"
"4353.485","308.1"
"4353.998","307.9"
"4354.511","308.1"
"4355.024","308.1"
"4355.537","307.9"
"4356.563","307.9"
"4357.076","308.1"
"4357.589","307.9"
"4358.102","308.1"
"4359.641","308.1"
"4360.154","307.9"
"4360.667","308.1"
"4364.771","308.1"
"4365.284","307.9"
"4365.797","308.1"
"4367.336","308.1"
"4367.849","308.3"
"4368.362","307.9"
"4368.875","308.1"
"4378.622","308.1"
"4379.135","308.3"
"4379.648","308.1"
"4380.674","308.1"
"4381.187","308.3"
"4381.7","308.1"
"4382.726","308.1"
"4383.239","308.3"
"4383.752","308.1"
"4384.265","308.1"
"4384.778","308.3"
"4385.291","308.1"
"4385.804","308.1"
"4386.317","308.3"
"4386.83","308.1"
"4387.343","308.3"
"4387.856","308.1"
"4388.369","308.3"
"4388.882","308.1"
"4389.395","308.3"
"4389.908","308.1"
"4390.934","308.1"
"4391.447","308.3"
"4393.499","308.3"
"4394.012","308.1"
"4394.525","308.3"
"4399.142","308.3"
"4399.655","308.1"
"4400.168","308.3"
"4429.409","308.3"
"4429.922","308.5"
"4430.435","308.3"
"4433","308.3"
"4433.513","308.5"
"4434.026","308.5"
"4434.539","308.3"
"4435.052","308.5"
"4436.591","308.5"
"4437.104","308.3"
"4437.617","308.5"
"4438.13","308.5"
"4438.643","308.3"
"4439.156","308.5"
"4443.773","308.5"
"4444.286","308.3"
"4444.799","308.5"
"4445.312","308.3"
"4445.825","308.5"
"4446.851","308.5"
"4447.364","308.3"
"4447.877","308.5"
"4467.884","308.5"
"4468.397","308.8"
"4468.91","308.8"
"4469.423","308.5"
"4472.501","308.5"
"4473.014","308.8"
"4473.527","308.8"
"4474.04","308.5"
"4474.553","308.8"
"4476.092","308.8"
"4476.605","308.5"
"4477.118","308.8"
"4477.631","308.5"
"4478.144","308.8"
"4479.17","308.8"
"4479.683","308.5"
"4480.196","308.8"
"4480.709","308.5"
"4481.222","308.8"
"4482.761","308.8"
"4483.274","308.5"
"4483.787","308.5"
"4484.3","308.8"
"4485.326","308.8"
"4485.839","308.5"
"4486.352","308.8"
"4487.378","308.8"
"4487.891","308.5"
